int_col_0,float_col_1,int_col_2,float_col_3,int_col_4,float_col_5,int_col_6,float_col_7,int_col_8,float_col_9,str_col_0,str_col_1,str_col_2,str_col_3,str_col_4,str_col_5,date_col_0,date_col_1,bool_col_0,bool_col_1,id
57,330.5053983755104,495,952.1176732050227,403,613.0605794809663,286,333.0521058588701,801,286.61908156463886,wqtlFeJYIa,coPJjFQhvO,gvUMWjiswT,KZHrVPXSer,blLspSbYzV,InbwqCXemg,2022-03-17 14:53:42,2023-09-15 20:55:10,True,True,id_94
767,789.338292267487,32,855.0437224043848,467,968.8379976437863,966,946.9738373715322,516,340.42377544307254,alNTfzPYik,SRzSVKCsst,ITwxGwORaD,nPJwupGwpQ,llhMQWsCXs,WUhtoEcWOR,2020-09-24 23:10:47,2020-12-08 09:51:50,True,True,id_95
123,722.1396871984855,630,894.1454614236877,337,739.2175059980189,620,792.8618732025619,167,377.34830425996114,FlTEeAbVur,hEyXyKKkpB,LafZjECUXC,KvWtTwSqwS,hjIAFXQvnc,vmeiCHxVdo,2022-12-29 21:31:50,2021-03-30 09:24:43,True,True,id_96
419,579.1717337188129,594,759.1065797017061,900,722.444802425468,118,817.8016864245028,263,20.868397608238887,pJDenwmAYH,ahIeYDfHHR,ZffbJYFPpl,rmdpYOinkY,EjbtweQpXZ,JhVHNSMNaF,2023-04-12 21:53:44,2020-06-15 20:22:33,False,True,id_97
558,1.6463559731513255,496,734.7927321317894,77,304.8916537998163,668,541.34398042898,586,705.7903739892032,IuxhKOyBzX,sOwsHceitP,LNFQpvhTEU,RrAqpyomXz,UtXSzVZJpz,gXllGAiGuD,2023-04-17 20:00:16,2023-01-16 06:53:47,True,True,id_98
668,608.4763654524859,502,658.5205317409651,934,211.26417923888206,161,989.785398422402,971,359.6031127035646,sSpjTgWbrj,ppESDcYKvo,TImBzZlcYN,aexBhgWaDf,THekCgriVr,QaoQFMGUwY,2020-01-16 08:59:56,2020-07-23 08:55:22,True,True,id_99
722,843.5020209393213,978,264.29641254436586,82,683.911906584521,675,519.8255703489584,597,741.8471759596856,IZCmhpAilt,YOwtjUPMwr,ulsxZRarpt,atyWwlgQko,BOPTYtIgcb,elibuOiIiL,2022-12-25 17:35:59,2020-12-01 23:59:39,True,False,id_100
45,489.0659944189429,478,183.35024180694103,783,821.6342727781623,530,145.63197212674473,6,772.8824850198527,khHMuDtQAW,eVnPvyXtdC,xAaVWfhsVp,PDvxFIWISq,vfiOyCgJqi,obaMNmJlsh,2020-01-22 17:44:36,2023-10-07 06:04:23,True,True,id_101
969,261.1834526353585,162,904.3840858829378,16,378.37620495391246,39,646.9306474133266,720,132.5510122869541,GDqCmVOANu,rHuUzWwcCz,uYNbyfolNA,IqXnpZyLED,eWYkmSnFCR,aObjnjpoSb,2020-03-29 04:29:31,2021-11-19 05:58:10,False,False,id_102
315,43.4001290017958,765,171.4566660415352,83,794.7608454406686,712,126.48582503800088,944,473.8976126604676,sjBMQkhlrj,ePMyEsqQxU,PvxMAHvUoQ,jkDeqQvhda,SDdxqobVBJ,rScCuldgSB,2023-08-22 11:53:56,2023-04-30 03:39:35,True,False,id_103
647,311.2100771485461,62,926.1012429601773,394,428.31313037709515,760,124.30844215666737,302,395.8629665979807,hpbFKnSzGQ,hUnDvsUsVG,yqTypxfDSG,zeFGkBYzjU,hwmgHKsSID,kONfhgavwG,2023-07-11 06:17:06,2022-09-17 15:10:11,True,True,id_104
915,442.08924116277205,198,947.4020238400758,332,598.0225088306171,702,269.83219428116337,210,188.74389559259376,fLbGvOknUc,aWmyyyauUA,rQduVVFbfO,ydpQwmtVxY,bgrViZukcU,TyFGdsFyPT,2023-10-10 02:36:15,2023-07-31 15:13:00,False,False,id_105
952,166.35981598868221,916,667.4287549166365,621,57.393339522235024,389,549.0311565974328,612,410.636505728857,oQsGWItmHI,bqwqXNCJcJ,edXYUrzbzq,cGmdQVBTEb,TIKlSQssQy,rjtjutvjVm,2023-06-25 06:11:31,2021-02-07 21:42:34,True,True,id_106
349,62.61790875699269,75,842.570586433344,485,771.8261850771795,566,772.1840527068637,915,402.2943037198308,TYBvurwbQu,dftqwQswtC,UUeTJbZIQH,BRBRwKmOLi,KuHFeaOodf,fJMJJwBLOf,2021-07-19 05:54:56,2023-01-11 14:20:55,False,False,id_107
579,681.4624989200018,519,543.1008680227982,563,166.69031843625936,821,351.52225199356513,575,957.4469727309424,yLAMxZyAbR,WpzXJbqaiq,mfUyjOmtVp,KwRAAJpqnt,IAOGViTuoh,HdzldHmBuS,2021-11-25 00:39:51,2022-01-18 04:08:36,True,False,id_108
53,376.7471998509586,102,340.64347655498585,843,394.1650782821112,331,899.3770469478595,217,776.7845668841269,hcCmKsTxHF,wVIydwzbWR,XnbEfLZFZs,cwBFbhySXI,LtQKSVgIcL,KMFOBoJnBC,2021-09-15 22:26:24,2023-03-04 23:25:11,True,True,id_109
379,977.653620944626,109,798.2897675687011,737,245.19796056303377,635,18.077328994907106,42,134.08193079316212,xYwLnaRjID,LArYtciBrn,CNpMZMSHjR,DmoYbUtgkx,CChQLjVSog,ETutPAXQyy,2022-07-09 06:40:48,2021-12-14 09:49:57,False,False,id_110
561,18.813248286059125,207,819.6760563768268,819,950.4953195759008,662,37.936907225227245,121,603.5733473985777,kgByJxlXLu,gdufOepzhd,SGoNLvgVOD,iVBxUcKCxE,lNdSPCFiLE,wOtFmeRgnD,2022-08-14 03:52:14,2020-03-31 18:45:02,False,False,id_111
202,526.3466698590005,149,195.46140768831967,223,389.3194787491864,339,222.47864984589182,405,191.99792522578142,lpLQOcQxRL,crnotnrXpL,DpbgzdSOeG,sJYQRLtzqB,JYFYxGpcCc,CpiYPlaEws,2023-06-07 19:38:22,2023-12-13 03:08:10,True,False,id_112
837,567.501027846225,591,575.1323372561051,551,895.8180227025281,375,58.408065780472754,335,628.3140254572409,anSzqooVrH,moNgUlGgCc,JEBSeQCosa,euLPggpgBc,qGjkmjjoAO,RSgTChrrwM,2023-03-17 11:52:55,2023-01-03 12:36:36,False,True,id_113
122,418.52748194571177,796,459.80707540938437,948,275.0966683793662,426,458.8371019205211,758,920.7150787495401,FRiNDfhjbc,xRCxhBpLqY,HAoBeQLyGc,qhMhfLLVPo,sczWooVaAL,hSlhLmcPKl,2020-07-25 03:38:16,2023-09-15 14:16:59,False,False,id_114
204,148.65885669847424,415,752.1068700150857,594,105.56700115227547,933,969.7746013563076,10,863.7685311805901,FehvGINSoH,RWQlsygzwG,SGruMIJDQn,fSygUXKacb,JzlOOzwOvb,bnkLtfuTdI,2020-02-01 18:20:37,2020-03-31 14:25:51,False,True,id_115
294,201.44177066401693,733,477.116102243163,581,599.8353864428882,994,281.25763188083175,690,631.1804259250324,RhUFmpDEDs,wSFnlKZVWu,hARYOGMxEv,AkDMSpCjNU,jtAbCkrOmu,VxrTFxAChi,2022-10-13 22:30:54,2022-10-31 13:24:06,True,False,id_116
462,861.2973440716751,497,630.6224070239107,621,953.0918796390049,256,425.0131554034049,337,812.8061599209365,VCgKmqiHyY,nSSVnYJpBr,GNjSxiuniY,vydXTonaep,QEdYpIKsMV,ZckdZHvjyJ,2020-01-07 10:06:57,2021-01-26 06:10:21,False,False,id_117
31,108.51662478919954,919,175.3796466994655,269,777.3009536276395,216,573.9127384437459,76,542.4381729799397,tvyCKlHguB,vMCkRHUrXC,lFjxpXpSCu,XTmxospsur,KnwkOjnDqq,fTKWbxyZHQ,2023-10-19 09:07:26,2021-04-25 07:55:33,False,True,id_118
744,107.92787918176927,119,1.9412052985219308,727,863.58329583226,396,113.44354925256106,930,146.26097363125078,USZwEpypJd,xMzIbEkOqk,VrmsWnDBnY,ZhfwDeeRBX,tSuxwJNtwX,tVqFybAmXE,2020-12-23 23:47:03,2020-02-01 19:45:40,True,True,id_119
822,774.871546956067,392,81.16421846233024,77,608.2001970472572,860,214.9745774225893,131,336.18234340129914,QTumrbpwLq,FrJcuZgRJn,gkybWGEHuB,nolGtxbyPl,QqgUuMiron,xCOIVUzJAc,2023-03-30 20:42:38,2020-04-27 04:40:19,False,True,id_120
127,47.692506507749364,51,926.4110475105024,932,764.398153226357,953,355.96303300477507,195,715.0758756692344,HeBmxfUoFs,kARsIkyVSc,vxWcZNexuH,jRRTooiyiJ,qbACsrQHBY,PvmwydPZAo,2020-03-15 02:29:32,2021-04-19 14:13:11,True,False,id_121
939,477.58166954078393,815,262.4206717482562,853,238.5967981660372,16,681.579260479271,418,541.2902744558941,SxzjksGysq,azoJFwNffB,JmTyAYZzYQ,iAhKHokSmF,YHdNmMAMGy,BTFnvVLUmk,2020-08-17 10:58:21,2022-02-18 23:39:24,True,False,id_122
636,342.75450920410054,591,71.44400784969385,162,807.7208465650237,220,398.2577304383237,137,319.6239942849113,lpNprRwIKd,EjkvibnGeQ,UCPFKLwPnp,gKDTiAjeac,yIbhmScjIu,HnQSZVPGby,2021-02-26 17:01:00,2022-03-11 18:06:05,True,True,id_123
452,164.15913488938793,431,566.59711197198,71,13.949542989450613,387,261.6291436709447,294,46.19253672390122,vbNTtPFlMJ,KQtsjvKynJ,GCpFzQgXPa,ZsnVutBISP,eSMxZXLIOr,QvrrDpAqfs,2023-12-13 04:42:32,2020-07-11 21:21:28,False,True,id_124
245,137.84879710749564,485,930.5915123644894,763,332.1895847561043,272,525.1182760836565,987,712.7467900222024,RebvSwLyVf,xmSHhdjNhq,HWpPkdggom,GWCqmAlyMi,tSBDQrmQnW,ltFHjneMUe,2020-05-05 14:56:06,2023-06-11 04:05:16,False,False,id_125
949,610.9361589483701,886,915.4582445468126,473,409.47714182772654,59,162.2602442896287,603,187.4922376634113,JIuVooJBMq,DwUrDSLQVm,mtklCHkpVj,yixgNrYHsG,KSbFEYWWtS,JFhKdNrFYg,2023-05-15 00:37:13,2022-02-26 08:40:56,False,False,id_126
422,625.4302881252519,626,349.38555154993014,447,706.3867436614323,426,309.26908839736336,184,112.45850368689014,hcbaKXgwei,ikgmosymRW,gKDnYCGmwx,DefbgxtBCS,ozwPsDlJMO,SBQbHlXOgA,2023-10-27 11:06:29,2020-11-27 18:06:45,True,True,id_127
152,586.6218305511861,788,728.8570239552522,244,911.877820705746,532,855.3006308513534,631,445.18534678906127,nagaDnkXHV,fILFOsliTe,hlnoAfmVCf,ZbzhMzYsVK,QwNKHdmXUc,xOIfSXqzQc,2023-11-02 17:33:47,2022-04-23 06:16:07,False,False,id_128
950,115.74832589918694,534,338.8702653259954,749,386.189903600489,319,929.8036931404753,38,476.277209926937,KSQVWBcGAX,ZgrgaBfMqy,GjwtilKCsL,csKjwFuthY,MRhSUPrEPP,dkRgXDKkEq,2023-05-31 08:21:08,2021-05-30 20:52:54,False,False,id_129
982,600.5584619602652,800,837.3651598312595,846,523.197194369188,858,820.9339492284482,768,331.4204502226381,awLOizKqhT,CwpHbpmGlz,SrHbsXNkEM,VoifrKkMWV,yteyMomVeF,RxerdKWxZr,2020-03-08 08:29:06,2020-11-30 14:02:46,True,True,id_130
778,339.2106718857341,143,262.3060222450118,443,412.62540965294767,625,397.47253486765146,234,667.2095730279898,RuevStFzcL,SLvoQEVoBs,lNmIxlnMya,sIlCRNwSTI,ZNQVmYDLhP,xBmKjFpSqn,2022-10-31 08:04:00,2022-08-22 22:29:29,False,False,id_131
459,595.8444901223884,919,228.45877942696936,880,76.5876530173012,404,249.32902437717485,861,317.5394609667209,MohUDmjlgD,HaENDNykGY,CCSUEDNGZQ,ervsApyvtS,wVGCNTyQUZ,fCyuYgaLbE,2020-10-21 05:08:36,2022-04-18 03:22:43,False,False,id_132
669,465.5212249295684,705,597.6978012628157,528,467.5549137982693,245,615.5542175457508,368,791.3489768501616,MBeQnSXvxx,TZTAcDGCyg,ioPkfbxVce,kUjPWKaIDV,cIJAJtbljI,xuUtTKYTkX,2022-05-25 11:05:27,2020-06-24 12:54:51,False,False,id_133
182,495.92314004726336,314,964.4412023667979,948,739.0893101450755,296,456.23255487312787,263,209.1261090106803,ZxtnXwUyFX,XOwjgBGHyc,TpGfOkiwvJ,yqjOiRhUUx,sPPuzZtANY,NZQrBhhODu,2023-11-02 17:32:50,2022-06-29 23:32:57,True,False,id_134
174,26.00003296730613,472,106.68875910542697,433,595.718156973582,246,957.1271372596393,322,968.900113333988,AVDspctwZC,cFPgfySwTR,fvzrAABpLi,GJFqNDsJXv,middyvvapr,mCwYJkcqnB,2020-05-06 08:36:16,2021-05-18 01:17:44,False,True,id_135
160,906.5115968610935,542,97.32165814129279,634,771.0915314348689,605,536.3559621899267,906,697.9624672206486,vdcqqqGHrY,NHkTKaaXBm,ZlJICLTakM,dbdetcGsHE,TwyLRWZreF,uuELdqmIbA,2020-12-08 17:25:50,2023-03-14 13:22:59,False,True,id_136
633,894.7497935248236,581,32.386450836662696,279,378.5050699694337,139,32.30974292718558,646,508.13978793164705,UUZlRRjUMK,KcMISNAuyV,HWRnTqSJMy,xcTvepTZRp,jgVLjmKBMw,FyQGUTmtIl,2021-05-26 00:20:48,2023-12-25 20:06:55,False,False,id_137
755,219.57595963199228,275,295.866996814516,332,538.6282615670036,518,91.84112775475172,908,252.78504147367042,kQOhynZCsM,DKMIvdaYSj,hlckqHyDVj,bwOFKzUoNY,uxOIogotJX,vPdSCHzJqD,2022-10-17 22:17:10,2020-04-06 22:47:45,False,True,id_138
364,907.7352165050073,183,84.93565625639998,673,929.6474381894329,216,667.0706665665687,678,432.97463096652865,tzZWKYTMkK,cPQUfIEiaF,UmyJTWOwlw,tHhozVEuGM,aypzGlPOpv,XQwzZPcecv,2023-11-15 12:41:56,2020-05-06 17:56:37,False,False,id_139
323,517.3098063997159,658,534.3582661783619,54,753.7488685370973,642,953.7713816084232,929,677.5946682916566,RdFtxJXMYd,lKXZhjfIED,zRXmBdZpyS,ZQmrMGZIGo,BbTNLeEwyR,hltHhAGNhd,2020-02-29 09:31:59,2022-05-15 06:21:37,False,False,id_140
322,624.8606645394126,880,396.24417031403016,345,890.2695693357758,971,42.020343575055904,790,405.3218465954851,MvclAQxmBV,FGQbBSsmtG,kofNxcUzkU,EZLIGpcRCA,aGcBBGrDjy,FicgxHAAnH,2022-05-06 18:08:13,2022-11-21 09:20:24,False,True,id_141
459,537.3650321544924,480,450.15528571123633,416,209.16091142592907,183,202.31535805386036,769,356.98681289286185,zbnKrJbSEf,lCWNgYFQkd,ebkdjjdmSG,JgygQNPvMn,XTzPtIplKC,HxPBEFKeUk,2023-05-08 07:56:57,2023-04-16 01:34:14,False,False,id_142
3,438.7676553768867,505,507.8191018888051,679,935.6402193621582,387,481.14943243253947,229,715.4816168363386,JOWnGfePvQ,FhnqlTWvLc,FqhwBxImlM,pmSXmLBigm,SYAaDAbnYx,LEfUZGlVDN,2020-06-05 21:49:36,2023-12-22 10:24:08,False,True,id_143
343,688.417010697229,961,629.5795984113574,46,115.60734633885717,617,27.306422582065835,2,799.4549330167862,UWoKHUOAsk,SXuhgRhDaH,NMgTYRUSiO,yaNRBTCzcE,QXnnYHQVRV,rDXvKAInXz,2023-06-07 09:44:10,2022-10-12 12:30:12,True,False,id_144
136,85.94307309588822,118,625.9218571982512,88,175.2672609790915,389,15.545619147448786,140,132.38427377542484,TcLYTJssrb,xtDDTmPByu,xQvlVWYojR,rTaugJvCRG,lfKPnyjJrn,yKiQRMomsV,2020-01-14 03:21:37,2021-05-27 04:52:54,True,False,id_145
586,799.1130521343014,350,962.7358862898773,357,913.7815433643196,855,568.9697023172698,10,26.75647758913946,RhkVAiumyC,urvGbNYxhD,ciSQlMbAGJ,TdSweBAhyr,UIsgapIfGs,MxBhsIZmLe,2020-11-27 23:43:55,2020-01-10 12:29:07,False,False,id_146
504,244.40284687681935,533,699.7197114495465,817,209.28742459776007,678,433.61607845661587,627,192.7935386947325,buwrQKuvMO,KUPfeHuwDZ,frjNXJMIsd,kNzJmaBhQr,VVLCaUVeEK,nctHIlYYKh,2023-11-06 11:24:44,2022-03-16 12:39:17,True,True,id_147
992,781.3274475433437,556,168.97836417413737,409,546.1439764155737,419,748.4865402502073,287,634.5574202910874,OZsVuWegOy,JBJnLhisoz,ZYGtrLaSlk,enRVMySRDH,umtPfThzBs,uJZkXEejds,2021-06-23 06:48:46,2022-06-03 10:12:58,False,True,id_148
482,497.32347640097373,937,457.7117763638674,435,831.2096412097354,923,850.8366376291929,507,843.9964056656352,NznafvpTBF,juluuUUuvb,UDeGgPEafK,GTPFWxaZpS,PFbrdAnZbA,fAPhQajvjK,2023-12-28 06:02:14,2023-09-19 03:08:52,False,True,id_149
133,242.94060489878498,578,510.3135977123726,901,963.2141922430305,647,253.42838078129947,20,187.93522962440102,QGhvROXZCD,VYhZtSJMUI,DUXtfPuVdK,jIsUeKrGJW,NLIFRgGkeP,gfUXAnUuvS,2022-11-27 05:27:23,2020-08-24 04:11:00,False,True,id_150
306,123.89620175405169,594,485.07300429176735,279,887.0794213434209,678,87.32306987210737,769,225.90400090344832,QkVUFXoMNj,tdZpuBZEdb,PoSkAkxWMH,HtMwWvLioN,mWxrapLOai,kKyGpfdphY,2022-07-16 08:26:00,2023-06-25 12:13:39,False,False,id_151
325,26.052760655459583,141,989.0329241705282,95,641.4546666713779,260,351.39511114691857,467,652.5446277910046,dOFSBajyLX,ZXxjVPNOlg,KvSKLALZgi,QWbuwFgEPm,TfbKoLhoxg,kCiIocTHud,2020-04-20 15:57:02,2022-11-21 20:28:53,True,True,id_152
804,922.5303138822311,599,393.0680358762324,895,672.7672907089777,430,500.64342976228517,337,417.6606251063213,RsnUtYLAZM,mGpaBKKwCt,EwjCsqzGUM,KRzEKhbXtl,NqFeRMFRew,GILcmFtiyb,2023-01-12 13:46:48,2021-12-29 03:25:27,False,True,id_153
759,154.4362462559964,857,80.08675073927196,66,42.96680841675604,851,590.4464773109877,842,675.554507112707,ueMECRyHRQ,ThhivsdHZo,WGHdmMaNqn,XevvtBdaLR,MhTizOjagi,WWHuWVYtgW,2021-10-06 23:23:45,2023-05-25 14:58:14,True,False,id_154
280,45.04291801025862,81,162.04092159137574,149,115.2999165159122,723,53.577086851964054,906,471.82469915058255,bmRySNdkAZ,PQCqAaqyft,qoeeunvJIr,pTUPByvRaY,wDikxqIIeP,EFLpfvijZP,2020-05-04 08:26:13,2023-07-27 07:57:22,False,False,id_155
135,182.8257975478257,381,605.3978506869859,764,424.7342856333524,668,352.5128216480914,285,115.87340081013309,LDInuyIkbI,fmjqdvIjzS,eyhAUlTJBw,WEHuWPqqLP,xhKvDjZbov,BdDAoxMbtP,2022-01-24 20:38:22,2020-02-01 15:50:50,False,False,id_156
985,557.8152169834399,807,741.5959756008652,175,633.2572726168952,954,560.808785430962,874,377.20694865463764,KuaZswMGWh,OxRkcULHdU,ClcNwnKPvF,vqNWZgBeVj,MhgiAfXMPV,FZskZncRTm,2022-08-08 15:45:24,2020-05-24 08:20:11,True,True,id_157
273,608.9881196477525,988,884.394208861762,661,666.5698316035292,964,894.0426063077937,871,126.64058692789004,eNEGNeEGEO,EkiLoaXTfR,YLvdSSfXhp,WGjvOeUBSv,zHTfZavpIS,NCOZmaaFvg,2022-06-05 22:08:33,2020-10-18 10:45:58,True,False,id_158
249,531.5587973796003,9,120.75347737096587,27,146.67065899684584,603,194.19879411690633,97,718.2956169124501,ndzULIlAeI,tlYiWsSMsp,gNVZgRAuCX,HJDeljXiWP,HSMsfcZhzs,RpgxWQJRWy,2020-07-17 05:00:56,2021-11-05 03:25:28,True,False,id_159
671,343.6857871231006,680,703.4609560652221,456,236.0068543172623,854,459.60121996643034,729,332.9942500619112,TZHaaiJfoM,dEqKiSlwUC,oNehJPsWQE,kkMOOYqgjb,zYBwYCQJwC,mvztKbPfQg,2022-03-30 16:56:40,2023-08-02 03:41:25,True,True,id_160
244,810.9805271294805,1,927.2553881344257,329,177.23488576106504,773,231.93757930172498,109,699.0885209136554,gyaOPoUpTe,puPFxvdaWm,GXyTBqfVDu,BkbPUfTPQH,pRkSFBOpmo,YWVGAvszqm,2020-05-23 05:56:27,2023-12-20 19:54:29,False,False,id_161
255,654.4628533499119,480,749.0462091571687,782,51.43640196427679,727,755.426146848802,362,798.2934068327995,iHXXRkNdpC,KxhZEviIoj,eXqiQYrSSR,RkahyDIgUz,UVuxcoVSxg,fPIubXFftu,2022-07-18 08:12:59,2020-03-20 18:17:22,False,False,id_162
179,308.0109901982108,846,676.7730146728405,67,325.3085762676039,38,801.0727459751279,489,526.6326335042123,HydYxNKsAt,TNJClteVyd,YxOyoOmcCp,geSAwdxlNA,VNuGHMNCnA,usOLdqjsLh,2021-11-17 09:25:47,2021-07-17 09:55:07,True,True,id_163
702,368.6768711972175,472,892.5622540460157,450,585.544484950147,222,475.81226679269685,195,860.784731526395,imyJqtUryL,ZVMpGDYAeV,nIqGZXzdAr,SDUtBBUJzE,TiFMoGyMOb,AdOYdVMwOH,2020-12-13 14:16:43,2022-07-30 23:23:17,True,False,id_164
538,445.53589404206963,793,64.75560281555559,24,485.9400107291515,53,138.09293315326676,801,39.457306144306536,SJZruhljPM,FCMMxhbNMK,yfzDZiABUi,WCIxpmBthU,PAGLzNJbpU,wQusjTAnQo,2020-12-26 19:34:20,2023-07-28 04:31:56,True,True,id_165
631,667.9624552554898,858,880.54229266003,913,732.9256756412548,798,952.5286874478836,595,13.51449947266714,RtowSPaaQp,vgRCpWPkjy,drhEfCYWrA,vLwISzVJfS,xDSIAcRXFM,YqXdvYlNLL,2021-12-23 18:40:53,2020-06-03 13:06:05,True,False,id_166
365,350.22284031441467,937,458.54516025493683,459,871.0467066546038,745,848.1232737037246,505,277.56144444918885,TRHOgJJIMC,TkBkJkRKZN,mKKUQNyjUe,woNESqVGNF,wiPKSjBPjH,EiplpERjJX,2020-06-26 23:52:04,2021-01-22 10:58:25,True,True,id_167
587,314.9128089054651,541,786.3128026623903,481,874.6420472878361,966,693.2121404250562,878,115.76115293561872,fwynKMAUBY,WFqBsYpkRj,DhTSyERoWZ,gxvRyKEXmz,QipssNeqAC,lXUMBepykj,2021-04-29 15:09:17,2021-04-21 08:08:39,True,False,id_168
198,661.4390870488579,591,619.7865316169077,607,205.43382507903752,272,945.0681007121507,549,202.7586849370261,eUOJhjAZqu,YYcQcvsYfW,pNlKIzFHvK,YjGiJuVjIM,LKrRyCyAap,pdXBnqfXbE,2020-03-03 22:54:05,2023-11-21 07:18:17,True,True,id_169
891,510.2570587764538,198,198.19925890375046,401,813.5635261995762,529,296.22422589854636,220,770.1549435104656,ykkijRLXGU,CXZDMxcWkR,UKgyGtXJEb,bjVZnQBaYT,oWSVxCclAu,OKaIabopPp,2021-04-13 00:17:08,2020-11-16 11:33:42,False,False,id_170
730,696.7289237660239,144,93.20572169061082,831,906.9188338776685,875,335.2173434641145,841,616.4863666460355,ABLWNAEAKY,fGWKwVGOxY,ZsivIcIbdC,fVIFerGhPC,inFiHIBVla,ETbFfrsbdw,2023-06-18 14:27:57,2023-01-28 22:49:27,False,False,id_171
325,365.22868864340376,267,157.91125785482984,162,27.079456811613166,719,304.42769966054664,336,804.8326676260531,oiMPnYcevh,kKvrfpPjZu,zjTlJvKMAp,rrFZViliCk,gpjzJdayCD,JkyPwIeuuu,2022-07-03 17:36:19,2023-11-16 23:47:50,True,False,id_172
682,672.6625965404027,713,449.2705451265827,812,942.5196418355488,621,72.86760713227791,668,252.40441372808885,EmVdIsbzso,vTgCXhiHOT,UJEctCrpbC,ZVdvTemLsW,pIsauKnRXF,eUEAygvYXd,2022-07-25 10:53:53,2023-11-09 12:28:46,True,True,id_173
980,87.63196168868836,127,15.513771733038029,782,483.79893749735794,578,42.33755681740281,245,76.67987896383077,SrDExoytVY,eKsTqOLTsx,vRYBTztpHl,ZXZoqLnQmI,MNDFQnvrKj,dtalFSegtz,2022-01-18 23:31:08,2023-01-25 06:14:47,False,True,id_174
33,630.0926052348366,173,583.2170362200784,492,830.4996888167442,956,808.7151778336884,717,737.2813794026671,ieICSVjUDg,NIrWXZWNGz,bobBvhIafQ,ftvLQSiPdL,tCQnbZfAiB,NVDzAwvAmG,2023-04-16 18:43:08,2021-01-18 03:55:40,True,False,id_175
95,614.6699942525357,514,39.279620703768224,200,812.4489776334017,588,712.4749104830767,537,721.7070204949484,rktWknTWrt,UTBeVdffzb,PNupIoOaLP,yxNFyjPIci,HiyAcWgnEa,WLdvccxTqL,2022-06-10 04:43:53,2023-06-02 22:42:04,False,True,id_176
73,76.10122409672005,983,532.9822743017843,180,281.1815159537453,641,7.662786425727375,551,385.5020589738394,KtvnvkjpLq,ZRGkcuRLRI,ncBzHXtSQv,UgnYfqUOBx,sRnNuBSQMl,ePdMpdfRiO,2022-03-29 08:56:08,2022-03-28 23:08:04,False,False,id_177
56,805.5135018826829,154,218.985326051666,463,894.4597321031789,196,975.9094207183285,200,702.8568498876548,hwtxoUdErZ,bRYaefOupU,cnMhNuHVDX,sPCnpjjXrW,OtiFazlVoC,eBAwwScfMq,2021-10-02 07:55:27,2020-05-06 09:28:45,True,False,id_178
838,777.8064298453133,917,76.65120456774876,747,225.029293836552,661,681.2254616094336,599,103.3850738421147,vYAnAMdNLP,UbGEutXmbY,OLzOfqAOxz,RXXKIKpHrt,JDFxzKEFre,nlnPiOTPds,2020-02-23 11:21:48,2022-07-17 11:02:26,True,False,id_179
11,418.88004078754506,317,964.9485450605696,986,575.0781963800481,118,266.15795784552523,372,730.4023271587107,StifJqkGpf,gqEFTQZveS,dvdyqjbtej,rZSBgeIWZv,xoRTGPQlmG,UTQvKfYywW,2021-11-14 15:10:30,2022-09-21 15:31:34,False,True,id_180
858,662.4624366669582,115,774.230565330093,12,585.5038880439276,762,985.2776528862627,381,194.5220321588198,ttBAOIAobd,HkqJHAfuYY,OwcdDDUHqL,cqvJAcrKLv,WzBFbYyCTA,NAXQLfYXfH,2020-04-29 12:54:40,2022-04-30 13:00:10,False,False,id_181
867,198.05259798576282,239,443.63402344932103,894,468.8939081244795,622,272.7717272453124,297,737.2719929555957,lXYXCNhuIh,XiWmxyEYRs,mpequBqHuG,thjdZOGCEr,VVLVyInuKE,eaQRLZqjmI,2020-07-31 09:59:28,2022-09-17 04:27:47,False,True,id_182
52,263.7920345448527,475,552.6977651170531,819,309.2111599722258,684,436.7509381735356,901,520.6860058271043,gVUucmNrBY,BkSwRmJLhM,mRWNlrAgnb,XksihNAmwM,WRbOFSBfQf,qCKwLNneYq,2020-08-24 09:31:43,2020-10-24 00:17:04,False,True,id_183
863,579.9876643221645,863,854.7354783911342,869,136.6101381103193,158,108.9517830775274,337,361.58619614396827,TIfMzTbzAB,aOceFkzFcW,yJuEbGnCsZ,hyGRwELJtI,yTgZgJgCpE,OdxpJeFkEn,2021-12-18 21:48:59,2021-03-20 00:39:51,True,True,id_184
719,871.0433263478902,481,3.184997306973414,525,821.3258924787588,637,689.1305011201225,671,480.30880937123345,aPuYqkAqvk,igVKpPHpbL,dkFliOtcZp,KRtXWqNbrv,BWxjCzuFgr,WawYYmZXSE,2021-06-28 21:17:48,2021-04-15 23:25:08,False,False,id_185
421,491.5351614137857,612,670.271431151976,8,408.429291194916,541,297.4582129384505,709,672.3073835896696,zQmFatlrER,UknXFjbisM,RXrKZCpZMy,zaoXkHLBNt,EYCIVBXYhY,jMYqreTULs,2022-09-09 17:55:41,2021-10-08 05:56:22,False,False,id_186
589,540.7087129702874,270,513.579664113059,659,131.75671180248116,529,434.2454800206377,82,604.2629029045991,HgEKxGNkGp,neGEFQOIBz,PkbxwrYWuv,LGzUOGoGrh,aRQAXydvMp,gsySpaiCWg,2020-01-15 20:45:17,2022-08-11 22:12:52,False,False,id_187
